facility_name,address,ward_name,reception,recept_as,vaccine_type,lng,lat
医療法人仁生会　加藤クリニック,大阪市阿倍野区帝塚山１―２３―１４,大阪市阿倍野区,06-6654-1181,かかりつけ,ファイザー,135.4961253,34.62364743
髙島内科クリニック,大阪市阿倍野区美章園３―３―２　高島ビル１Ｆ,大阪市阿倍野区,06-6627-0005,かかりつけ,ファイザー,135.5228162,34.63810989
しんとう整形外科・リウマチクリニック,大阪市阿倍野区阿倍野筋５―１１―２　アベノサンガビル１階,大阪市阿倍野区,06-6659-3478,かかりつけ,ファイザー,135.5106013,34.63855939
医療法人　きたはらファミリークリニック,大阪市阿倍野区天王寺町北3丁目11番4号A.Tビル2階,大阪市阿倍野区,06-6719-8833,かかりつけ,ファイザー,135.5281409,34.64507796
康クリニック,大阪市阿倍野区阪南町３－１０－３　グレースコートシーダーバレーⅡ　１Ｆ,大阪市阿倍野区,,かかりつけ,ファイザー,135.5160777,34.62927714
仲原クリニック,大阪市阿倍野区西田辺町２－３－２１,大阪市阿倍野区,06-6690-2525,かかりつけ,ファイザー,135.5162612,34.61745645
石原医院,大阪市阿倍野区阪南町２－１９－２４,大阪市阿倍野区,06-6621-9616,かかりつけ,ファイザー,135.514673,34.63189002
整形外科内科しょうもとクリニック,大阪市阿倍野区王子町3-6-8,大阪市阿倍野区,06-7176-2327,かかりつけ,ファイザー,135.5109492,34.62829784
医療法人二村耳鼻咽喉科ボイスクリニック,大阪市阿倍野区昭和町５－１２－１６　グレースコートシーダーバレー?２Ｆ,大阪市阿倍野区,080-1483-3233,かかりつけ,ファイザー,135.516085,34.62160706
医療法人トキワクリニック,大阪市阿倍野区旭町１－１－１７　サンビル阿倍野２F,大阪市阿倍野区,,かかりつけ,ファイザー,135.5104127,34.64750085
医療法人OST　スマイルクリニック,大阪市阿倍野区阿倍野筋1丁目5番1号あべのルシアスオフィス棟9階906号,大阪市阿倍野区,,かかりつけ,ファイザー,135.5112887,34.64679271
すが内科クリニック,大阪市阿倍野区帝塚山１－６－２７　ルドウ・レスパスＭ３６,大阪市阿倍野区,06-6625-0222,かかりつけ,ファイザー,135.5039513,34.6236301
医療法人西山会　にしやま消化器内科,大阪市阿倍野区阪南町５－２３－１８　ＨＩＫＡＲＩ　ＢＬＤ．,大阪市阿倍野区,090-4645-4407,かかりつけ,ファイザー,135.514449,34.62150049
なごみクリニック,大阪市阿倍野区昭和町２－１８－２４佃ビル２Ｆ,大阪市阿倍野区,06-6180-6603,かかりつけ,ファイザー,135.5167373,34.63050862
新宅医院,大阪市阿倍野区阿倍野筋5-9-26,大阪市阿倍野区,06-6622-0178,かかりつけ,ファイザー,135.510599,34.63729591
辻野診療所,大阪市阿倍野区阪南町3-32-8,大阪市阿倍野区,06-6621-9053,かかりつけ,ファイザー,135.5130156,34.62779494
山中脳神経外科リハビリクリニック,大阪市阿倍野区天王寺町北3-11-4　A・Tビル2F,大阪市阿倍野区,,かかりつけ,ファイザー,135.5281409,34.64507796
医療法人　池田医院,大阪市阿倍野区昭和町５丁目１１番１号,大阪市阿倍野区,06-6621-3453,一般,ファイザー,135.5154691,34.62222279
医療法人山田医院,大阪市阿倍野区王子町二丁目１２番１４号,大阪市阿倍野区,,一般,ファイザー,135.5099774,34.63218326
医療法人久保田医院,大阪市阿倍野区天王寺町北３―９―１８,大阪市阿倍野区,06-6719-3277,一般,ファイザー,135.5276336,34.64387635
仲島クリニック,大阪市阿倍野区旭町２―１―１―１３３,大阪市阿倍野区,06-6645-6030,一般,ファイザー,135.507762,34.64407182
医療法人　吉田医院,大阪市阿倍野区阿倍野元町５―２２,大阪市阿倍野区,06-6622-4709,一般,ファイザー,135.5091714,34.63229956
潮見クリニック,大阪市阿倍野区阪南町１―３５―８,大阪市阿倍野区,06-6627-3250,一般,ファイザー,135.5120231,34.63557341
ふじわら眼科クリニック,大阪市阿倍野区西田辺町1-17-1 帝塚山クレバービル２F,大阪市阿倍野区,06-6692-8957,一般,ファイザー,135.5148044,34.6213793
うさみクリニック,大阪市阿倍野区播磨町１―１９―９,大阪市阿倍野区,06-6626-6533,一般,ファイザー,135.5081596,34.62270226
医療法人涼庵会　整形外科吉田クリニック,大阪市阿倍野区阪南町2-20-16,大阪市阿倍野区,06-6627-5511,一般,ファイザー,135.5153247,34.63165055
河島クリニック,大阪市阿倍野区三明町１―３―２６,大阪市阿倍野区,06-7503-9862,一般,ファイザー,135.5203139,34.64268275
すずかけの木クリニック,大阪市阿倍野区松崎町２－３－３７　松崎グリーンハイツ１０４,大阪市阿倍野区,06-6626-2110,一般,ファイザー,135.5141915,34.64349178
あべの松井クリニック,大阪市阿倍野区阿倍野筋１－５－３１　アポロビル５Ｆ,大阪市阿倍野区,06-6647-2223,一般,ファイザー,135.5118218,34.64668504
ゆうゆうクリニック,大阪市阿倍野区松崎町４－５－３７　スクエアビル１Ｆ,大阪市阿倍野区,06-6627-9978,一般,ファイザー,135.5157795,34.63988771
医療法人万代会　武田内科クリニック,大阪市阿倍野区松崎町２－９－５　セレスタ阿部野松崎１０３号,大阪市阿倍野区,06-6480-9501,一般,ファイザー,135.51692,34.64247877
花田内科医院,大阪市住之江区新北島３―７―１,大阪市住之江区,,かかりつけ,ファイザー,135.4677014,34.60759177
医療法人宮本医院,大阪市住之江区浜口西１―９―３１,大阪市住之江区,06-6674-2992,かかりつけ,ファイザー,135.4842591,34.61310796
松崎医院,大阪市住之江区粉浜３―３―２３,大阪市住之江区,06-6678-0330,かかりつけ,ファイザー,135.4882639,34.61665364
増本医院,大阪市住之江区東加賀屋４―３―９,大阪市住之江区,06-6685-3533,かかりつけ,ファイザー,135.4832946,34.61357321
畠中医院,大阪市住之江区西住之江2-16-7,大阪市住之江区,06-6671-6739,かかりつけ,ファイザー,135.4850096,34.60165346
はせがわ医院,大阪市住之江区南港東１―６―１―１１７,大阪市住之江区,080-6384-5002 9:30～12:30 (月・火・木・金),かかりつけ,ファイザー,135.445365,34.61290687
医療法人　中田内科クリニック,大阪市住之江区住之江２―７―１８,大阪市住之江区,06-6675-8595,かかりつけ,ファイザー,135.4865863,34.6028511
医療法人英皐会石田クリニック,大阪市住之江区新北島７―１―５３　マンションハピネス,大阪市住之江区,06-4702-3020,かかりつけ,ファイザー,135.4599661,34.61041585
医療法人健生会宮武医院,大阪市住之江区新北島１－９－２３,大阪市住之江区,,かかりつけ,ファイザー,135.4702075,34.60525413
あさだクリニック,大阪市住之江区東加賀屋３―４―７,大阪市住之江区,,かかりつけ,ファイザー,135.4840197,34.61432625
双葉クリニック,大阪市住之江区御崎３丁目６番２号,大阪市住之江区,,かかりつけ,ファイザー,135.4822667,34.60945225
黒岡医院,大阪市住之江区南加賀屋２－２－３５,大阪市住之江区,,かかりつけ,ファイザー,135.4744965,34.60883232
医療法人　糸氏医院,大阪市住之江区西加賀屋１－１－６,大阪市住之江区,06-6681-2772,かかりつけ,ファイザー,135.4789638,34.6207452
医療法人蘭畦会　わだ内科整形外科,大阪市住之江区粉浜２－３－１７,大阪市住之江区,,かかりつけ,ファイザー,135.4890359,34.61906807
医療法人三寿会　御崎クリニック,大阪市住之江区御崎１－６－７,大阪市住之江区,06-6682-8899,かかりつけ,ファイザー,135.4815955,34.61179795
医療法人あきの整形外科,大阪市住之江区中加賀屋３－２－３　プライム加賀屋ビル１Ｆ,大阪市住之江区,06-6683-8808,かかりつけ,ファイザー,135.4815393,34.61622677
住ノ江駅前クリニック,大阪市住之江区西住之江１－１－３１,大阪市住之江区,06-6678-2525,かかりつけ,ファイザー,135.4870384,34.60483806
医療法人旭医道会中村クリニック,大阪市住之江区粉浜一丁目２３番３１号,大阪市住之江区,06-4701-2558,かかりつけ,ファイザー,135.4916621,34.61965827
大阪みやたけ泌尿器科クリニック,大阪市住之江区南加賀屋3-2-18　２F,大阪市住之江区,06-6682-8071,かかりつけ,ファイザー,135.473823,34.60672347
医療法人てらお耳鼻咽喉科,大阪市住之江区粉浜１－１－３２　キリンドプラザ帝塚山２Ｆ,大阪市住之江区,06-6655-0187,かかりつけ,ファイザー,135.492815,34.62320287
さくま診療所,大阪市住之江区緑木１－１－３５　植田マンション１階,大阪市住之江区,090-2599-3904,かかりつけ,ファイザー,135.475066,34.62060093
宇津医院,大阪市住之江区西住之江１―１１―３,大阪市住之江区,,一般,ファイザー,135.4861989,34.6047569
医療法人健佑会　前田医院,大阪市住之江区中加賀屋２―８―１４,大阪市住之江区,06-6681-1929,一般,ファイザー,135.4795609,34.61759316
医療法人住吉内科,大阪市住之江区浜口西３―１２―５,大阪市住之江区,,一般,ファイザー,135.4839025,34.60552937
七條医院,大阪市住之江区粉浜２―１―２４,大阪市住之江区,06-6671-7138,一般,ファイザー,135.4906567,34.61845812
森田医院,大阪市住之江区東加賀屋４ー５ー２３,大阪市住之江区,06-6682-2397,一般,ファイザー,135.4817442,34.61364849
医療法人芳野会芳野医院,大阪市住之江区粉浜２―６―１２　粉浜モール１階,大阪市住之江区,06-6673-6265,一般,ファイザー,135.4906731,34.61745895
医療法人安和会　しおみクリニック,大阪市住之江区新北島３―２―２６　大峯ビル２Ｆ,大阪市住之江区,06-6686-7878,一般,ファイザー,135.4664983,34.60864345
なかのクリニック,大阪市住之江区安立４―４―７,大阪市住之江区,06-6678-5550,一般,ファイザー,135.4871745,34.59989911
医療法人　ただクリニック,大阪市住之江区南加賀屋３―２―１８　多田メディカルビル１階,大阪市住之江区,06-6682-8335,一般,ファイザー,135.473823,34.60672347
医療法人慈心会　咲洲病院,大阪市住之江区南港中２―１―３０,大阪市住之江区,070-5343-0172 （受付：13時～15時(平日),一般,ファイザー,135.4305372,34.62983913
池川医院,大阪市住之江区中加賀屋２－１８－９,大阪市住之江区,06-6681-1213,一般,ファイザー,135.4786876,34.61739705
南大阪医療生活協同組合　加賀屋診療所,大阪市住之江区西加賀屋２－５－２５,大阪市住之江区,06-6681-1498,一般,ファイザー,135.4780166,34.61774505
てづか内科クリニック,大阪市住之江区粉浜１?１?３２　キリンドプラザ帝塚山２F,大阪市住之江区,06-6675-0003,一般,ファイザー,135.4910207,34.62086723
むつみクリニック,大阪市住之江区西加賀屋3-12-16,大阪市住之江区,070-8486-1261,一般,ファイザー,135.4760687,34.61753774
医療法人三橋医院,大阪市住吉区苅田８―６―２７,大阪市住吉区,06-6698-0661,かかりつけ,ファイザー,135.5205268,34.59775685
医療法人井紀会　井谷医院,大阪市住吉区万代６―１９―２９,大阪市住吉区,06-6672-3302,かかりつけ,ファイザー,135.5010414,34.61201488
医療法人　河南医院,大阪市住吉区遠里小野１―１２―９,大阪市住吉区,06-6691-1322,かかりつけ,ファイザー,135.4979732,34.60080434
医療法人辻整形外科,大阪市住吉区苅田５―６―１１,大阪市住吉区,,かかりつけ,ファイザー,135.5164383,34.59962247
畑内科クリニック,大阪市住吉区長居３―８―３,大阪市住吉区,,かかりつけ,ファイザー,135.5121084,34.61051958
医療法人　武内医院,大阪市住吉区山之内２―１２―５,大阪市住吉区,06-6691-1817,かかりつけ,ファイザー,135.5026898,34.59794321
医療法人広畑医院,大阪市住吉区長居３―１２―１９,大阪市住吉区,06-6691-3787,かかりつけ,ファイザー,135.5116048,34.61028452
四恩学園診療所,大阪市住吉区苅田４－３－９,大阪市住吉区,,かかりつけ,ファイザー,135.5222259,34.60050108
小松原千鶴子診療所,大阪市住吉区長峡町６―７　住吉公園パインクレスト１階,大阪市住吉区,,かかりつけ,ファイザー,135.4908499,34.61150435
浦島医院,大阪市住吉区遠里小野４―９―１０,大阪市住吉区,,かかりつけ,ファイザー,135.4966183,34.60084988
医療法人みどりクリニック,大阪市住吉区帝塚山東４―２―３,大阪市住吉区,,かかりつけ,ファイザー,135.5003731,34.6166602
医療法人山裕会　山本クリニック,大阪市住吉区我孫子東２―４―３,大阪市住吉区,06-6696-3550,かかりつけ,ファイザー,135.5120059,34.60025247
医療法人鹿野苑会　河野クリニック,大阪市住吉区杉本２―２０―１０,大阪市住吉区,06-6691-2973,かかりつけ,ファイザー,135.5055252,34.5967155
白木整形外科クリニック,大阪市住吉区帝塚山東１―１―２,大阪市住吉区,06-6674-8055,かかりつけ,ファイザー,135.5042453,34.62288538
島田内科クリニック,大阪市住吉区長居３ー７ー１４,大阪市住吉区,06-6692-8814,かかりつけ,ファイザー,135.5121251,34.6112387
医療法人光陽会　小森内科,大阪市住吉区苅田７―１１―１０　平元ハイツ１階,大阪市住吉区,06-6696-1171,かかりつけ,ファイザー,135.5144286,34.5981789
医療法人順風会　あびこ森村クリニック,大阪市住吉区我孫子1-7-6,大阪市住吉区,080-4137-8597,かかりつけ,ファイザー,135.5092745,34.6041598
杉本診療所,大阪市住吉区山之内３―２―２７,大阪市住吉区,06-6691-0981,かかりつけ,ファイザー,135.5026751,34.59425042
ヤマダ内科・小児科,大阪市住吉区我孫子東３―１―１８,大阪市住吉区,06-6691-5964,かかりつけ,ファイザー,135.5120713,34.59670696
医療法人惠愛会　クリニック畑森,大阪市住吉区山之内２―９―１１,大阪市住吉区,06-6692-4819,かかりつけ,ファイザー,135.5019535,34.59663029
平井医院,大阪市住吉区上住吉１―８―３１,大阪市住吉区,,かかりつけ,ファイザー,135.4986767,34.61170832
沢井産婦人科医院,大阪市住吉区遠里小野３―４―８,大阪市住吉区,06-6694-1115,かかりつけ,ファイザー,135.4994552,34.59460454
ファミリークリニックうえだ,大阪市住吉区苅田５―１９―１９　あびこ駅前クリニックモール１０２,大阪市住吉区,,かかりつけ,ファイザー,135.5130706,34.59985158
北脇クリニック,大阪市住吉区長居２―９―２５,大阪市住吉区,06-6692-0262,かかりつけ,ファイザー,135.5107629,34.61269289
医療法人英仁会浅井耳鼻咽喉科,大阪市住吉区苅田５－１６－６,大阪市住吉区,06-6696-3363,かかりつけ,ファイザー,135.5145108,34.60053626
中川クリニック,大阪市住吉区清水丘２－29-13,大阪市住吉区,,かかりつけ,ファイザー,135.4890824,34.60082306
医療法人メディコンフォート中西クリニック,大阪市住吉区清水丘１―２５―１２,大阪市住吉区,,かかりつけ,ファイザー,135.4900743,34.6034638
南大阪医療生活協同組合　住吉民主診療所,大阪市住吉区沢之町１－３－１６,大阪市住吉区,06-6696-5250,かかりつけ,ファイザー,135.4986223,34.60380619
医療法人いわがき内科クリニック,大阪市住吉区我孫子東１－１－２９　ドムール長居南館１階,大阪市住吉区,06-6697-7766,かかりつけ,ファイザー,135.5130873,34.60633097
医療法人幸嘉会　もりファミリークリニック,大阪市住吉区長居２－１１－１５,大阪市住吉区,06-6690-0337,かかりつけ,ファイザー,135.5115206,34.61227555
医療法人桜正会　まえぼう内科クリニック,大阪市住吉区我孫子東２－８－２７,大阪市住吉区,,かかりつけ,ファイザー,135.5113094,34.59943777
医療法人上野会　上野会クリニック,大阪市住吉区長居東4-21-26,大阪市住吉区,,かかりつけ,ファイザー,135.5128345,34.607321
医療法人陽光会　市吉医院,大阪市住吉区我孫子東３―１―３５,大阪市住吉区,,一般,ファイザー,135.5120301,34.59802527
佐竹医院,大阪市住吉区沢之町１―１―４,大阪市住吉区,06-6606-3066,一般,ファイザー,135.4998637,34.60466646
医療法人　北谷医院,大阪市住吉区苅田７―８―４,大阪市住吉区,06-6698-9757,一般,ファイザー,135.514072,34.59915013
医療法人　新生会　にいのぶ内科,大阪市住吉区我孫子西２―７―７,大阪市住吉区,06-6691-1577,一般,ファイザー,135.506255,34.60285321
医療法人何クリニック,大阪市住吉区帝塚山西１―１―２３,大阪市住吉区,06-6658-1500,一般,ファイザー,135.498129,34.62449257
医療法人三幸会　小澤診療所,大阪市住吉区帝塚山東３―８―１５,大阪市住吉区,06-6671-6780,一般,ファイザー,135.4995932,34.61839891
医療法人寿甲会　李クリニック,大阪市住吉区長居東１―２７―１７,大阪市住吉区,06-6691-2020,一般,ファイザー,135.5200711,34.60524436
医療法人光優会　西村クリニック,大阪市住吉区沢之町１－１－１６,大阪市住吉区,070-2008-3777,一般,ファイザー,135.4987394,34.60485306
医療法人慶秋会　あきやまクリニック,大阪市住吉区千躰２－２－９,大阪市住吉区,06-6674-8000,一般,ファイザー,135.4991683,34.60780433
高岡クリニック,大阪市住吉区大領４－２－１０　エトワールホダカ１階,大阪市住吉区,06-6608-2400,一般,ファイザー,135.5081782,34.61283125
医療法人松風会多田耳鼻咽喉科医院,大阪市住吉区清水丘二丁目２３番２１号,大阪市住吉区,06-6671-1058,一般,ファイザー,135.4910778,34.60319446
医療法人銀嶺会　土田クリニック,大阪市住吉区我孫子西2-2-20,大阪市住吉区,06-6608-0119,一般,ファイザー,135.506275,34.60219545
医療法人　和田医院,大阪市東住吉区山坂５－２－８,大阪市東住吉区,06-6699-2814,かかりつけ,ファイザー,135.5178705,34.61806846
医療法人徳仁会　広瀬内科胃腸科,大阪市東住吉区照ケ丘矢田１―１１―２２,大阪市東住吉区,06-6703-2558,かかりつけ,ファイザー,135.5339196,34.6057818
医療法人千寿会　ヒグチ外科,大阪市東住吉区中野１―５―６,大阪市東住吉区,,かかりつけ,ファイザー,135.5382276,34.62395958
医療法人　武知小児科・内科,大阪市東住吉区鷹合２―１７―４,大阪市東住吉区,06-6691-9474,かかりつけ,ファイザー,135.5321994,34.6163405
医療法人森沢クリニック,大阪市東住吉区湯里１―１４―１３,大阪市東住吉区,,かかりつけ,ファイザー,135.5355846,34.61603835
西村診療所,大阪市東住吉区山坂２―４―４,大阪市東住吉区,06-6621-2363,かかりつけ,ファイザー,135.521416,34.62530043
医療法人　田島医院,大阪市東住吉区西今川１―６―１６,大阪市東住吉区,06-6719-5502,かかりつけ,ファイザー,135.5326791,34.63222809
医療法人　森医院,大阪市東住吉区西今川３―７―１１,大阪市東住吉区,,かかりつけ,ファイザー,135.5327547,34.62429132
医療法人ウマノ整形外科クリニック,大阪市東住吉区矢田２―１７―３,大阪市東住吉区,06-6698-8411,かかりつけ,ファイザー,135.5323361,34.60919476
医療法人枡谷会枡谷耳鼻咽喉科クリニック,大阪市東住吉区湯里４―７―３０―２０１,大阪市東住吉区,06-6706-3122,かかりつけ,ファイザー,135.5335296,34.60958149
医療法人嘉誠会山本医院,大阪市東住吉区湯里２―５―１１,大阪市東住吉区,,かかりつけ,ファイザー,135.5365508,34.61414108
医療法人 井上クリニック,大阪市東住吉区杭全５―８―１５,大阪市東住吉区,,かかりつけ,ファイザー,135.5376113,34.63177819
医療法人裕雅会　有馬外科整形外科,大阪市東住吉区杭全３―１―１,大阪市東住吉区,06-6719-0012,かかりつけ,ファイザー,135.5349731,34.63623581
落合クリニック,大阪市東住吉区湯里４―９―１１,大阪市東住吉区,06-6760-5711,かかりつけ,ファイザー,135.5355565,34.60944525
宮崎医院,大阪市東住吉区針中野３―１０―２０　ジェネスコート１階,大阪市東住吉区,06-4302-3588,かかりつけ,ファイザー,135.5338782,34.61667932
医療法人　加野医院,大阪市東住吉区駒川３―３０―３,大阪市東住吉区,06-4399-3800,かかりつけ,ファイザー,135.5307394,34.62197453
村田外科整形外科クリニック,大阪市東住吉区田辺２―１１―３３,大阪市東住吉区,06-4399-9221,かかりつけ,ファイザー,135.52847,34.62448399
浜口医院,大阪市東住吉区湯里５―１４―２１,大阪市東住吉区,,かかりつけ,ファイザー,135.5369483,34.61176005
医療法人　浅川クリニック,大阪市東住吉区湯里1ー1ー11,大阪市東住吉区,06-6705-8169,かかりつけ,ファイザー,135.5344167,34.61634673
阿部耳鼻咽喉科,大阪市東住吉区鷹合３―１７―３１,大阪市東住吉区,06-6692-1669,かかりつけ,ファイザー,135.5293494,34.61000727
矢野内科,大阪市東住吉区鷹合２―１３―１６,大阪市東住吉区,06-7890-9070,かかりつけ,ファイザー,135.5332854,34.61431507
田中医院,大阪市東住吉区駒川５―２２―２２,大阪市東住吉区,06-6692-2980,かかりつけ,ファイザー,135.5316171,34.61653498
医療法人　たけだクリニック,大阪市東住吉区北田辺４―８―７,大阪市東住吉区,,かかりつけ,ファイザー,135.5283829,34.63333358
森本内科クリニック,大阪市東住吉区矢田１－１９－２０,大阪市東住吉区,,かかりつけ,ファイザー,135.5290933,34.60790655
医療法人　岡部内科,大阪市東住吉区東田辺２―１１―３０,大阪市東住吉区,06-6691-6592,かかりつけ,ファイザー,135.5273502,34.62031265
医療法人　秀香会　山本クリニック,大阪市東住吉区駒川５ー８ー２,大阪市東住吉区,06-6698-1200,かかりつけ,ファイザー,135.5311641,34.61839929
ゆみね内科小児科,大阪市東住吉区湯里２－２０－１２,大阪市東住吉区,06-6706-3330,かかりつけ,ファイザー,135.5383431,34.61384821
和田耳鼻咽喉科医院,大阪市東住吉区駒川４－７－１５,大阪市東住吉区,06-6691-4075,かかりつけ,ファイザー,135.5303974,34.62016918
北島クリニック,大阪市東住吉区鷹合４－１３－１７,大阪市東住吉区,,かかりつけ,ファイザー,135.5325069,34.6094446
医療法人康上会　おおしろ耳鼻咽喉科,大阪市東住吉区西今川２－１４－１２,大阪市東住吉区,06-6704-1187,かかりつけ,ファイザー,135.5337379,34.62733735
こどもとかぞくの整形外科　よしだクリニック,大阪市東住吉区今川３丁目１２?１２ クリニックモール今川 1F,大阪市東住吉区,,かかりつけ,ファイザー,135.541387,34.62957282
医療法人医道会　中島医院,大阪市東住吉区照ケ丘矢田１―１０―１５,大阪市東住吉区,06-6701-0263,一般,ファイザー,135.5334293,34.60594337
医療法人大屋耳鼻咽喉科,大阪市東住吉区針中野３―１２―１９,大阪市東住吉区,06-6702-8659,一般,ファイザー,135.5347571,34.61706834
坂田医院,大阪市東住吉区鷹合２―３―２７,大阪市東住吉区,06-6692-3669,一般,ファイザー,135.5307293,34.6150904
医療法人　はまだ医院,大阪市東住吉区鷹合１―１４―７,大阪市東住吉区,06-6692-0867,一般,ファイザー,135.5295277,34.61619491
医療法人太子会おおしろクリニック,大阪市東住吉区鷹合１―１７―３０,大阪市東住吉区,06-6608-0046,一般,ファイザー,135.52901,34.61461868
西村医院,大阪市東住吉区東田辺３―２３―４,大阪市東住吉区,06-6608-6008,一般,ファイザー,135.528596,34.61717018
医療法人玄竜会　田辺駅前クリニック,大阪市東住吉区北田辺６－１６－３０,大阪市東住吉区,06-6622-0700,一般,ファイザー,135.5257469,34.62839503
東和病院,大阪市東住吉区田辺4-13-15,大阪市東住吉区,06-6624-0230,一般,ファイザー,135.5261756,34.62313589
医療法人　佐々木産婦人科医院,大阪市平野区長吉六反３―２１―１３,大阪市平野区,06-6790-1320,かかりつけ,ファイザー,135.5829738,34.60320743
長安医院,大阪市平野区平野東三丁目１番２２号,大阪市平野区,06-6792-3547,かかりつけ,ファイザー,135.5560595,34.62109169
古川耳鼻咽喉科,大阪市平野区流町１―１―６,大阪市平野区,06-6707-1188,かかりつけ,ファイザー,135.5499251,34.62069932
斧山医院,大阪市平野区平野市町３―５―２５,大阪市平野区,06-6791-2035,かかりつけ,ファイザー,135.5563863,34.62522698
医療法人栗原医院,大阪市平野区平野上町１―１７―２２,大阪市平野区,06-6791-3725,かかりつけ,ファイザー,135.5513508,34.62543395
晃生整形外科,大阪市平野区加美正覚寺１―２５―１９,大阪市平野区,,かかりつけ,ファイザー,135.5560882,34.63152535
医療法人富寿会　村田クリニック,大阪市平野区平野東一丁目８番２９号,大阪市平野区,,かかりつけ,ファイザー,135.5597039,34.62340234
医療法人深津クリニック,大阪市平野区平野南１―５―２８,大阪市平野区,,かかりつけ,ファイザー,135.556314,34.61951406
医療法人　東森医院,大阪市平野区平野上町２―９―１３,大阪市平野区,06-6791-0067,かかりつけ,ファイザー,135.5546943,34.62508505
医療法人向坂医院,大阪市平野区平野元町８番１５,大阪市平野区,06-6791-1166,かかりつけ,ファイザー,135.5512469,34.6289063
矢倉クリニック,大阪市平野区瓜破東３―３ー２０,大阪市平野区,06-6701-4715,かかりつけ,ファイザー,135.5576039,34.60467294
山田診療所,大阪市平野区喜連５―１―１９,大阪市平野区,06-6706-0008,かかりつけ,ファイザー,135.5557607,34.61566363
大西耳鼻咽喉科医院,大阪市平野区長吉長原東3-1-71　ナガハラレジテンス2階,大阪市平野区,,かかりつけ,ファイザー,135.574138,34.60178685
嶋谷診療所,大阪市平野区長吉川辺１―１―７,大阪市平野区,,かかりつけ,ファイザー,135.5691355,34.59803499
医療法人井上クリニック,大阪市平野区瓜破西２―７―４９,大阪市平野区,06-6700-8800,かかりつけ,ファイザー,135.5461029,34.60341914
樹クリニック,大阪市平野区加美北８―１８―４１,大阪市平野区,06-6796-2200,かかりつけ,ファイザー,135.5639291,34.63456354
吉村医院,大阪市平野区瓜破３―２―４０,大阪市平野区,06-6708-6677,かかりつけ,ファイザー,135.5546313,34.60571844
医療法人　坂部医院,大阪市平野区長吉長原東２―１―４,大阪市平野区,06-6709-0174,かかりつけ,ファイザー,135.5740102,34.60377823
おおあらクリニック,大阪市平野区瓜破西１ー６ー２４,大阪市平野区,06-6709-8818,かかりつけ,ファイザー,135.5457164,34.60763096
金川医院,大阪市平野区平野本町四丁目１６番１７号,大阪市平野区,,かかりつけ,ファイザー,135.5559343,34.62203053
松田クリニック,大阪市平野区背戸口１―１２―１０,大阪市平野区,,かかりつけ,ファイザー,135.5417482,34.62292737
舳松内科クリニック,大阪市平野区平野西４―３―１,大阪市平野区,06-6704-0122,かかりつけ,ファイザー,135.5455865,34.61809831
医療法人　浅田医院,大阪市平野区瓜破２―３―２,大阪市平野区,06-6701-3777,かかりつけ,ファイザー,135.5534905,34.60802036
いのうえ診療所,大阪市平野区喜連西４―７―３３,大阪市平野区,06-6760-7188,かかりつけ,ファイザー,135.546053,34.60943661
医療法人孝至会　みのりクリニック,大阪市平野区平野北１－９－８　武陵平野駅前医療複合ビル２階,大阪市平野区,06-6796-3110,かかりつけ,ファイザー,135.5518402,34.63175359
医療法人聖成会　伸友クリニック,大阪市平野区平野南３－４－５－１０２,大阪市平野区,06-6701-7005,かかりつけ,ファイザー,135.559862,34.62050722
医療法人飛龍会　福嶋クリニック,大阪市平野区瓜破１ー３ー１２　サンフレグランス１階,大阪市平野区,,かかりつけ,ファイザー,135.5513966,34.60668645
医療法人智絢会　葵クリニック,大阪市平野区平野北2丁目14番6号オオクラ医療複合ビル1階,大阪市平野区,06-6796-2251,かかりつけ,ファイザー,135.5572274,34.6303925
医療法人典宝会あかばねクリニック,大阪市平野区長吉長原西１－４－６　イオン長吉店駐車場ビル１F,大阪市平野区,06-6704-7890,かかりつけ,ファイザー,135.5666979,34.60766121
医療法人隆星会　木下内科クリニック,大阪市平野区背戸口５－６－２９,大阪市平野区,,かかりつけ,ファイザー,135.5469293,34.62100683
医療法人美櫻会　平本眼科クリニック,大阪市平野区加美東1丁目13-43,大阪市平野区,,かかりつけ,ファイザー,135.5664617,34.63019091
医療法人松史会　いぬいクリニック,大阪市平野区喜連東３－５－６０,大阪市平野区,06-6706-0551,かかりつけ,ファイザー,135.5599432,34.60950193
こもりクリニック,大阪市平野区喜連東１－８－４６,大阪市平野区,,かかりつけ,ファイザー,135.5595443,34.61533811
医療法人悠敬会　いちば内科,大阪市平野区加美南１－２－２７ 加美グリーンテラス２F,大阪市平野区,06-6796-2111,かかりつけ,ファイザー,135.5693494,34.62529598
医療法人永真会　おかのクリニック,大阪市平野区長吉六反２－５－６　ル・ヴィラージュ１Ｆ,大阪市平野区,,かかりつけ,ファイザー,135.5792891,34.60627357
原田医院,大阪市平野区背戸口４－７－７,大阪市平野区,,かかりつけ,ファイザー,135.5474781,34.62364797
医療法人VERY　うえだ・奥村クリニック,大阪市平野区喜連東２－１１－２１,大阪市平野区,,かかりつけ,ファイザー,135.5587547,34.61232057
医療法人慈光会　中谷医院,大阪市平野区長吉長原４―１―１７,大阪市平野区,,一般,ファイザー,135.5689469,34.60113214
河合眼科,大阪市平野区長吉長原東１―７―１６　メゾンカタケ１F,大阪市平野区,06-6709-2230,一般,ファイザー,135.5760732,34.60594105
